"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"104",NA,NA,"Kisumu","Permethrin",0.0744403837735591,NA,NA,NA,99.9993811118936,99.9969955222405,100,"sim"
"105",NA,NA,"Kisumu","Permethrin",0.0759831486620535,NA,NA,NA,99.9993932291024,99.9970756582638,100,"sim"
"106",NA,NA,"Kisumu","Permethrin",0.0775417367801736,NA,NA,NA,99.9994049784113,99.9971528755443,100,"sim"
"107",NA,NA,"Kisumu","Permethrin",0.0791161481279191,NA,NA,NA,99.999416374798,99.9972273082825,100,"sim"
"108",NA,NA,"Kisumu","Permethrin",0.0807063827052903,NA,NA,NA,99.9994274324801,99.9972990832511,100,"sim"
"109",NA,NA,"Kisumu","Permethrin",0.0823124405122871,NA,NA,NA,99.9994381649612,99.9973683202744,100,"sim"
"110",NA,NA,"Kisumu","Permethrin",0.0839343215489094,NA,NA,NA,99.9994485850736,99.9974351326727,100,"sim"
"111",NA,NA,"Kisumu","Permethrin",0.0855720258151574,NA,NA,NA,99.999458705018,99.9974996276736,100,"sim"
"112",NA,NA,"Kisumu","Permethrin",0.0872255533110309,NA,NA,NA,99.9994685364007,99.9975619067944,100,"sim"
"113",NA,NA,"Kisumu","Permethrin",0.0888949040365299,NA,NA,NA,99.9994780902683,99.9976220661966,100,"sim"
"114",NA,NA,"Kisumu","Permethrin",0.0905800779916546,NA,NA,NA,99.9994873771396,99.9976801970155,100,"sim"
"115",NA,NA,"Kisumu","Permethrin",0.0922810751764049,NA,NA,NA,99.9994964070361,99.9977363856668,100,"sim"
"116",NA,NA,"Kisumu","Permethrin",0.0939978955907807,NA,NA,NA,99.9995051895094,99.9977907141316,100,"sim"
"117",NA,NA,"Kisumu","Permethrin",0.0957305392347822,NA,NA,NA,99.9995137336684,99.9978432602222,100,"sim"
"118",NA,NA,"Kisumu","Permethrin",0.0974790061084092,NA,NA,NA,99.999522048203,99.997894097829,100,"sim"
